Video_ID,Author,Comment,Comment_No_Stopword,Sentiment,Sentiment_Words
PdSaPXvQcEI,Akia Mendoza,Imagine if the Playoffs will be the reason for a WWE/AEW joint venture. Highly unlikely but a man can dream,Imagine Playoffs reason WWE/AEW joint venture. Highly unlikely man dream,0.3102,Positive
PdSaPXvQcEI,AaronSnacks,Randy Andy is just gone with no explanation? wrestltalk is a lot like WWE,Randy Andy gone explanation? wrestltalk lot like WWE,0.3612,Positive
GvBU2VvGSAI,WrestleTalk,"OLI: How would you book Damien Priest's WWE push? Let me know in the comments
The Untold Story of Sonic the Hedgehog: Wonders of the World 👉 https://www.youtube.com/watch?v=-yZ8VlYc5UE&t=0s
More wrestling news on https://wrestletalk.com/
0:00 - Welcome...
0:20 - WWE’s New Top Star?
2:44 - WWE & AEW Crisis Week
5:34 - WWE Raw Review",OLI: would book Damien Priest's WWE push? Let know comments Untold Story Sonic Hedgehog: Wonders World 👉 https://www.youtube.com/watch?v=-yZ8VlYc5UE&t=0s wrestling news https://wrestletalk.com/ 0:00 - Welcome... 0:20 - WWE’s New Top Star? 2:44 - WWE & AEW Crisis Week 5:34 - WWE Raw Review,-0.5913,Negative
GvBU2VvGSAI,demarco adkins,Petition!! bring back Support WrestleTalk! It was so close too!,Petition!! bring back Support WrestleTalk! close too!,0.5951,Positive
GvBU2VvGSAI,SKeL GOOAALL,9:07 Are you trolling ? This segment was ABSOLUTELY AWFUL Trish can't do a good live promo she just can't it was fking cringe I had goosebumps but in the bad way,9:07 trolling ? segment ABSOLUTELY AWFUL Trish can't good live promo can't fking cringe goosebumps bad way,-0.8925,Negative
GvBU2VvGSAI,Gio Net Gio,Wrestletalk's work environment looks so much fun. HR is probably a clown LOL😂,Wrestletalk's work environment looks much fun. HR probably clown LOL😂,0.5106,Positive
GvBU2VvGSAI,Youtube username,Priest loses to celebrity. Quick book him as one of the top guys.,Priest loses celebrity. Quick book one top guys.,-0.128,Negative
GvBU2VvGSAI,Phill Lawrence,Priest could credibly be a top champ,Priest could credibly top champ,0.5994,Positive
GvBU2VvGSAI,Arthur Kay,Yes! I have been sayin priest is a top guy since his US title run,Yes! sayin priest top guy since US title run,0.5848,Positive
GvBU2VvGSAI,JLB,Protect Mark Markinson at all costs,Protect Mark Markinson costs,0.3818,Positive
GvBU2VvGSAI,Angel,I could watch Oli say “Puuorto Rican street fight” on a 10 hr loop,could watch Oli say “Puuorto Rican street fight” 10 hr loop,0.0,Neutral
GvBU2VvGSAI,The Quatum Leaper,I doubt anyone's going to see this comment so I'm just going to throw it out there. I believe Natalia is only there to set up a return for Beth Phoenix to go after Ripley so they can finally have their one-on-one match.,doubt anyone's going see comment I'm going throw there. believe Natalia set return Beth Phoenix go Ripley finally one-on-one match.,-0.3612,Negative
GvBU2VvGSAI,popcorn chicken,"Correction not Champa ,Champa was not in the way. 😮 Theory was. Think","Correction Champa ,Champa way. 😮 Theory was. Think",0.0,Neutral
GvBU2VvGSAI,digital262,"New guy with glasses, get rid of him, he's annoying. Get rid of the blazers n the background. You were no.1, now no.7. Lets get back to no.1.","New guy glasses, get rid him, he's annoying. Get rid blazers n background. no.1, no.7. Lets get back no.1.",-0.4019,Negative
GvBU2VvGSAI,Graham Kennedy,Jeez. Poor Nikki Cross. She was so good in Sanity and now she's  Brooklyn Brawler,Jeez. Poor Nikki Cross. good Sanity Brooklyn Brawler,-0.0516,Negative
GvBU2VvGSAI,Chris,I miss support wrestle talk,miss support wrestle talk,0.2732,Positive
GvBU2VvGSAI,Uncle Orr,Definitely VKM is back on creative,Definitely VKM back creative,0.6808,Positive
GvBU2VvGSAI,Uncle Orr,Let the box speak,Let box speak,0.0,Neutral
GvBU2VvGSAI,charlie higgins,Love wrestletalk. It's how I stay up to date with wrestling these days. I think you should go back to the old format of videos. You can clearly tell you're not looking at the camera anymore. Id loved how the video jumped around. Kept my ADHD Brain paying attention. Now I'm struggling to focus on oli behind a desk reading from a prompter 😂,Love wrestletalk. stay date wrestling days. think go back old format videos. clearly tell looking camera anymore. Id loved video jumped around. Kept ADHD Brain paying attention. I'm struggling focus oli behind desk reading prompter 😂,0.8402,Positive
GvBU2VvGSAI,Alan Guillermo,I feel like Rhea does best in matches against women of similar size and strength. Natalya's not a bad choice in that case. But it seems like she's just a placeholder till someone like Raquel is ready to challenge for the gold.,feel like Rhea best matches women similar size strength. Natalya's bad choice case. seems like placeholder till someone like Raquel ready challenge gold.,0.9217,Positive
GvBU2VvGSAI,Darknewday4d,The Mark and Luke pairing is beautiful. The 6 outta 5 had me tears.,Mark Luke pairing beautiful. 6 outta 5 tears.,0.4588,Positive
GvBU2VvGSAI,Black Raven,"Good to know Luke has the top scoop on Sean Ross Sapp's backstage inform whether Vince caused the match move at the last minute or not... Wait, are you telling me Luke didn't base this on anything facts and just continued to believe thories? 😒👎","Good know Luke top scoop Sean Ross Sapp's backstage inform whether Vince caused match move last minute not... Wait, telling Luke base anything facts continued believe thories? 😒👎",0.6486,Positive
GvBU2VvGSAI,Isaac Santamaria Hernandez,"Awful Oli, here's your dislike","Awful Oli, here's dislike",-0.6808,Negative
SXGTBsSeDKc,SKeL GOOAALL,"8:22 this is not a great number, omos vs a random jobber on raw does like 3 millions","8:22 great number, omos vs random jobber raw like 3 millions",0.7845,Positive
SXGTBsSeDKc,Ryan S,Carlito looked JACKED!!,Carlito looked JACKED!!,0.0,Neutral
SXGTBsSeDKc,Crusader-Jones,"I’m still waiting for Carlito’s bodyguard, Jesus, to make his return","I’m still waiting Carlito’s bodyguard, Jesus, make return",0.0,Neutral
SXGTBsSeDKc,Cameron Morgan,Folks love Carlito 🔥,Folks love Carlito 🔥,0.6369,Positive
SXGTBsSeDKc,David D.,Means well but straight cappin,Means well straight cappin,0.4588,Positive
SXGTBsSeDKc,Aaron Orta,When did they say that the new World heavyweight championship will be Raw exclusive? I remember Triple H saying the new Champion will defending it anytime anywhere in the world.,say new World heavyweight championship Raw exclusive? remember Triple H saying new Champion defending anytime anywhere world.,0.8074,Positive
SXGTBsSeDKc,Robert,"So a few storyline questions I feel need answers.  Rhea still smackdown champ and Belair still raw champ??? This needs fixed.  Also Sami and K.O. still have both tag belts but on raw??  Roman has 2 belts, the new champ...so there will be 3 top belts????  This needs fixed.  Sami and K.O. vacate the samckdown titles.  They need to retire one of Roman's belts. Have the women do a switch...lay seeds for next year's Wrestlemania match","storyline questions feel need answers. Rhea still smackdown champ Belair still raw champ??? needs fixed. Also Sami K.O. still tag belts raw?? Roman 2 belts, new champ...so 3 top belts???? needs fixed. Sami K.O. vacate samckdown titles. need retire one Roman's belts. women switch...lay seeds next year's Wrestlemania match",0.8385,Positive
SXGTBsSeDKc,Rob,"I for one, have no idea what is in the box.","one, idea box.",0.0,Neutral
SXGTBsSeDKc,Jose S,"Idk why you guys keep going into the Kendrick backstory anytime he does something. If you want him blackballed just say, dont try to convince us on it.","Idk guys keep going Kendrick backstory anytime something. want blackballed say, dont try convince us it.",-0.212,Negative
SXGTBsSeDKc,Hezekiah Ramirez,Again with the box. All the time with the damn box. I am so bored of this box nonsense,box. time damn box. bored box nonsense,-0.7579,Negative
SXGTBsSeDKc,Karan Kapoor,LUKE cracks me up in EVERY single video he is in 😂😂😂😂😂😂,LUKE cracks EVERY single video 😂😂😂😂😂😂,0.0,Neutral
SXGTBsSeDKc,demarco adkins,"For me at least it’s great to see WWE doing something with Sonya I love her, she is really good in WWE. We were so close to finally seeing Support WrestleTalk!","least it’s great see WWE something Sonya love her, really good WWE. close finally seeing Support WrestleTalk!",0.938,Positive
SXGTBsSeDKc,IVPITER_IR,DO AN ICEBERG EXPLAINED VIDEO,ICEBERG EXPLAINED VIDEO,0.0,Neutral
SXGTBsSeDKc,Ty Ty,"BRING BACK "" SUPPORT WRESTLE TALK "" COLD OPEN","BRING BACK "" SUPPORT WRESTLE TALK "" COLD OPEN",0.4019,Positive
SXGTBsSeDKc,JCBlue,My boy Luke!,boy Luke!,0.0,Neutral
SXGTBsSeDKc,sheep with a chair,Luke,Luke,0.0,Neutral
SXGTBsSeDKc,Cameron B,OPEN THE BOX LUKE!!,OPEN BOX LUKE!!,0.0,Neutral
SXGTBsSeDKc,North Productions,I hope raw and smackdown bring back the red and blue ropes and different stages,hope raw smackdown bring back red blue ropes different stages,0.4404,Positive
SXGTBsSeDKc,Chris G,I'd love to see Carlito come back. I don't think he was the best but he was enjoyable,I'd love see Carlito come back. think best enjoyable,0.9062,Positive
SXGTBsSeDKc,Zach Thompson,Support! WRESTLETALK!!!,Support! WRESTLETALK!!!,0.5951,Positive
XHOGPHkIBuM,mastercalippo,"Drew McIntyre is boring   3mb  member 
the only reason he gets good press from youtubers is because  most of them are from england  so... ye 
dont be cringe",Drew McIntyre boring 3mb member reason gets good press youtubers england so... ye dont cringe,0.1531,Positive
XHOGPHkIBuM,Rob Matheny,"I don’t like the new format, the newsman gimmick isn’t working","don’t like new format, newsman gimmick isn’t working",0.3612,Positive
XHOGPHkIBuM,Adrian Soto,"Classic Finn.
Not fitting in Judgement Day.",Classic Finn. fitting Judgement Day.,0.0,Neutral
XHOGPHkIBuM,Jay Eckler,drew's my fav to but vince will screw em over like usual :(  wwe's dead if drew leaves,drew's fav vince screw em like usual :( wwe's dead drew leaves,-0.4767,Negative
XHOGPHkIBuM,Ashiqur Rahman,"*""They were the divas of 2008""* 😂😂😂","*""They divas 2008""* 😂😂😂",0.0,Neutral
XHOGPHkIBuM,cortez malone,Aint Wilds Filipino tho right??,Aint Wilds Filipino tho right??,0.0,Neutral
XHOGPHkIBuM,OK,"After Kane retired, i quit watch wwe, then i saw McIntyre return 2018,
 i watch wwe again,
I think disappointment stems from clash of castle n  finally continues until now
Clash of castle is crusing defeat for drew","Kane retired, quit watch wwe, saw McIntyre return 2018, watch wwe again, think disappointment stems clash castle n finally continues Clash castle crusing defeat drew",-0.743,Negative
XHOGPHkIBuM,demarco adkins,"I love her so so much and she not only did a fantastic job in her Smackdown women’t championship match, but afterwards she deserved to be acknowledged like that, it was really cool! she was a fan favorite though out the actual match was the fan of the WWE universe cheering her name it was really beautiful., I wish she would have became champion.❤️🤍💙 it’s also really to bad that the situation with Drew McIntyre and WWE isn’t getting any better at this point, it’s really a crying shame that a great talent like Drew is not being recognized in the WWE.","love much fantastic job Smackdown women’t championship match, afterwards deserved acknowledged like that, really cool! fan favorite though actual match fan WWE universe cheering name really beautiful., wish would became champion.❤️🤍💙 it’s also really bad situation Drew McIntyre WWE isn’t getting better point, it’s really crying shame great talent like Drew recognized WWE.",0.9846,Positive
XHOGPHkIBuM,joshawott331,The only reason i see the justification of why Cody v brock was last was because they didn't want to stall for time to change the canvas because blood. But you could have not done blood but then would it have been s real Cody match if there wasn't. Still s garbage reason. But i can see wwe running with it,reason see justification Cody v brock last want stall time change canvas blood. could done blood would real Cody match wasn't. Still garbage reason. see wwe running,-0.128,Negative
XHOGPHkIBuM,It'smeJackyG,Bad Bunny V Logan Paul please,Bad Bunny V Logan Paul please,-0.296,Negative
XHOGPHkIBuM,chris walker,Like it matters😂😂😂😂😂if brock says he main event who gonna say no n have him walk out.... Again,Like matters😂😂😂😂😂if brock says main event gonna say n walk out....,0.3612,Positive
XHOGPHkIBuM,Roberto carlos,No cabe duda que wwe es una mierda dejar ir a un gran luchador como lo es drew mctyre y poner en lo alto a bad buny el mundo por eso estamos al borde de la extinción,cabe duda que wwe es una mierda dejar ir un gran luchador como lo es drew mctyre poner en lo alto bad buny el mundo por eso estamos al borde de la extinción,-0.5423,Negative
XHOGPHkIBuM,Kirac Odin Son,He’s gonna have to win the Royal Rumble again 😵‍💫,He’s gonna win Royal Rumble 😵‍💫,0.5859,Positive
XHOGPHkIBuM,JoltingZ,I still don't get how it wasn't the Main Event. Especially when Bad Bunny's face being on EVERY SINGLE MATCH in the show.,still get Main Event. Especially Bad Bunny's face EVERY SINGLE MATCH show.,-0.5849,Negative
XHOGPHkIBuM,OMGIJH,Why are people so hung up about the tag Champs being drafted? I just think that once they lose the belts they stay on the show they're drafted on. 🤷🏼‍♂️,people hung tag Champs drafted? think lose belts stay show they're drafted on. 🤷🏼‍♂️,0.0258,Positive
XHOGPHkIBuM,donny shankles,idgaf if it was the pope and the show was at the vatican city i dont wanna see celebritys in the mainevent. i pay for the shows to see professional wrestling done by pros not internet famous celebrities,idgaf pope show vatican city dont wanna see celebritys mainevent. pay shows see professional wrestling done pros internet famous celebrities,-0.1027,Negative
XHOGPHkIBuM,DOAN FSD,Divas in 2008 are highly underrated and under appreciated.,Divas 2008 highly underrated appreciated.,0.5542,Positive
XHOGPHkIBuM,Dan,I will say this again.  The WWE's issues with the bloodline are akin to what happened to the Marvel movies after Endgame.  They put so much into the one story that they seem to have ZERO plans for what to do going forward.,say again. WWE's issues bloodline akin happened Marvel movies Endgame. put much one story seem ZERO plans going forward.,0.4215,Positive
XHOGPHkIBuM,Mr. Nobody,"No doubt, Damian🏹 v. Bad Bunny🐰 shoulda been THE MAIN main event!","doubt, Damian🏹 v. Bad Bunny🐰 shoulda MAIN main event!",-0.7424,Negative
XHOGPHkIBuM,Sam,All Brock has to say is his match is going on last.,Brock say match going last.,0.0,Neutral
6CMdQgWYfK0,WrestleTalk,"OLI: What did you think of WWE Backlash 2023? Let me know in the comments!
10 WWE Wrestlers Who Shouldn’t Win The New World Heavyweight Title 👉 https://www.youtube.com/watch?v=b7wUaZ9Ev5A
More wrestling news on https://wrestletalk.com/
0:00 - Welcome...
0:20 - WWE Backlash 2023 Review
0:46 - Bianca Belair vs IYO Sky
2:52 - Seth Rollins vs Omos
3:55 - Bobby Lashley vs Austin Theory vs Bronson Reed
4:25 - Rhea Ripley vs Zelina Vega
5:08 - Bad Bunny vs Damien Priest
7:50 - Matt Riddle, Kevin Owens & Sami Zayn vs The Usos & Solo Sikoa
8:35 - Cody Rhodes vs Brock Lesnar","OLI: think WWE Backlash 2023? Let know comments! 10 WWE Wrestlers Shouldn’t Win New World Heavyweight Title 👉 https://www.youtube.com/watch?v=b7wUaZ9Ev5A wrestling news https://wrestletalk.com/ 0:00 - Welcome... 0:20 - WWE Backlash 2023 Review 0:46 - Bianca Belair vs IYO Sky 2:52 - Seth Rollins vs Omos 3:55 - Bobby Lashley vs Austin Theory vs Bronson Reed 4:25 - Rhea Ripley vs Zelina Vega 5:08 - Bad Bunny vs Damien Priest 7:50 - Matt Riddle, Kevin Owens & Sami Zayn vs Usos & Solo Sikoa 8:35 - Cody Rhodes vs Brock Lesnar",0.2387,Positive
6CMdQgWYfK0,SKeL GOOAALL,"11:13 It's CRAZY how you overrate the WWE ppv, how tf Forbidden Door is under Elimination chamber or the Rumble ? It was th best show of 2022, absolutely PATHETIC
98% for the rumble is a huge pile of bs, in comparison it has an average rating of 6.62 on cagematch wake the f up !!!!!!","11:13 CRAZY overrate WWE ppv, tf Forbidden Door Elimination chamber Rumble ? th best show 2022, absolutely PATHETIC 98% rumble huge pile bs, comparison average rating 6.62 cagematch wake f !!!!!!",-0.7451,Negative
6CMdQgWYfK0,Rayinder Sewlal,First the story was like Cody somehow will beat Roman.  Now its all about Brock and Cody. Why? Before Cody it was all about Brock and Roman.,First story like Cody somehow beat Roman. Brock Cody. Why? Cody Brock Roman.,0.3612,Positive
6CMdQgWYfK0,Rayinder Sewlal,Why somemuch glamor on Zelina Vega if she already was to lose... Rhea is ugly why she's is getting that scoop like nobody can beat her...,somemuch glamor Zelina Vega already lose... Rhea ugly getting scoop like nobody beat her...,0.4404,Positive
6CMdQgWYfK0,Rayinder Sewlal,Since Bailey cost io sky her lost. I think soon io will turn on Bailey and becomes face.,Since Bailey cost io sky lost. think soon io turn Bailey becomes face.,-0.3182,Negative
6CMdQgWYfK0,Rayinder Sewlal,It's great to see carlito back. Hopefully he gets soon an title on his waist 🙏,great see carlito back. Hopefully gets soon title waist 🙏,0.7783,Positive
6CMdQgWYfK0,Quintell Thompson,bunny actually requested to not be the main event so he could watch Canelos fight same night,bunny actually requested main event could watch Canelos fight night,-0.3818,Negative
6CMdQgWYfK0,Eastern Front,Io is so adorable. She really needs a much better solo run.,Io adorable. really needs much better solo run.,0.7479,Positive
6CMdQgWYfK0,Luke Nolfa,I and many other fans have already turned their back on cody so we see it as a lost cause and don't really care what he does anymore since he lost at WM,many fans already turned back cody see lost cause really care anymore since lost WM,-0.0276,Negative
6CMdQgWYfK0,Juan Moreno,How does Ollie get hair plugs but is still balding lol,Ollie get hair plugs still balding lol,0.4215,Positive
6CMdQgWYfK0,Cameron Morgan,Sadly sooner or later Solo and the USO’s will split up,Sadly sooner later Solo USO’s split,-0.4215,Negative
6CMdQgWYfK0,Cameron Morgan,That was a great ppv especially when Carlito came out 🔥,great ppv especially Carlito came 🔥,0.6249,Positive
6CMdQgWYfK0,Yung_Рickle,"Honestly, the Cody Brock Match was really good. It shows that Cody can win big matches if he's allowed to go 1 on 1, and it furthers Brock's spiral; Brock can't beat Lashley clean, Cody outsmarted him and it's no secret that cowboys and outlaws don't last long (see Red Dead, Any Sergio Leone film, Most things with Clint Eastwood, the actual time of the Cowboy which was about 6 years at the turn of the 20th century).

It makes sense for Cody to be shown as competent and capable, further illustrating how Roman escaped by the skin of his teeth at Mania & it works for Brock to be shown as vulnerable if this is how he begins his ride into the sunset. If nothing else it's refreshing to see a WWE babyface fight Brock with their brain instead of the heart Brock inevitably tears out of them. Card order was a little wonky but the crowd made the show pretty bulletproof, and recent coherent booking makes it easier to suspend disbelief.

In the words of Kenneth Omega, of Winnipeg via NORTH CAROLINA - ""I believe what they're doing, I don't believe [AEW]""","Honestly, Cody Brock Match really good. shows Cody win big matches he's allowed go 1 1, furthers Brock's spiral; Brock can't beat Lashley clean, Cody outsmarted secret cowboys outlaws last long (see Red Dead, Sergio Leone film, things Clint Eastwood, actual time Cowboy 6 years turn 20th century). makes sense Cody shown competent capable, illustrating Roman escaped skin teeth Mania & works Brock shown vulnerable begins ride sunset. nothing else refreshing see WWE babyface fight Brock brain instead heart Brock inevitably tears them. Card order little wonky crowd made show pretty bulletproof, recent coherent booking makes easier suspend disbelief. words Kenneth Omega, Winnipeg via NORTH CAROLINA - ""I believe they're doing, believe [AEW]""",0.7674,Positive
6CMdQgWYfK0,demarco adkins,"As it relates to WWE’s Backlash I knew all the champion were going to retain, I am also very proud of Damian Priest he really did a great job in his match against Bad Bunny I knew he wasn’t going to win.","relates WWE’s Backlash knew champion going retain, also proud Damian Priest really great job match Bad Bunny knew wasn’t going win.",0.9134,Positive
6CMdQgWYfK0,SKeL GOOAALL,There was no return,return,0.0,Neutral
6CMdQgWYfK0,zein banda,whats the problem about cody wins against brock lesnar he humilitated cody instead,whats problem cody wins brock lesnar humilitated cody instead,0.25,Positive
6CMdQgWYfK0,B S,Bianca is terrible.,Bianca terrible.,-0.4767,Negative
6CMdQgWYfK0,Alien Frequency,"I'm so beyond tired of Bianca, with her invincibility and her ""gurrrll, uh-uh""... it's like nails on a chalkboard, but less pleasant.","I'm beyond tired Bianca, invincibility ""gurrrll, uh-uh""... like nails chalkboard, less pleasant.",0.3832,Positive
6CMdQgWYfK0,Indiesongwriter,I remember feeling like Carlito was underrated in that I feel like his backstage issues and bad creative got in the way.  But he has loads of charisma and if he's in a better place I think he could be a great midcarder to put over others,remember feeling like Carlito underrated feel like backstage issues bad creative got way. loads charisma he's better place think could great midcarder put others,0.8979,Positive
6CMdQgWYfK0,EasyAttack,Puerto Rico is not a country.  It is apart of the United States.,Puerto Rico country. apart United States.,0.4215,Positive
6CMdQgWYfK0,Ronnie J Dio,Cody is Luger 2.0,Cody Luger 2.0,0.0,Neutral
w7TRgQaY7jU,bryan collum,"Love the Seven reference, whats in the boxxxx 😂","Love Seven reference, whats boxxxx 😂",0.6369,Positive
w7TRgQaY7jU,SKeL GOOAALL,btw there was a Jade squash on Rampage xD,btw Jade squash Rampage xD,0.5859,Positive
w7TRgQaY7jU,demarco adkins,"It’s interesting that AEW Rampage is the new Dark and Dark Elevation, as for WWE I am looking forward to seeing the title match with Liv Morgan and Raquel versus Dakota Kai and Bayley.","It’s interesting AEW Rampage new Dark Dark Elevation, WWE looking forward seeing title match Liv Morgan Raquel versus Dakota Kai Bayley.",0.4019,Positive
w7TRgQaY7jU,Jacob Pepper,Inaugural champion L.A.Knight YEAH,Inaugural champion L.A.Knight YEAH,0.7804,Positive
w7TRgQaY7jU,wake up men,Roman reigns should win it if anyone wins it  that title doesn't matter it will be worthless,Roman reigns win anyone wins title matter worthless,0.6908,Positive
w7TRgQaY7jU,David Mcconn,Man you sound like a damn fool with the yelling and being so obnoxious,Man sound like damn fool yelling obnoxious,-0.7269,Negative
w7TRgQaY7jU,Champ 100,"Oli: Stop trying to make ""The Firm"" happen! (Repeatedly)

TK: 😮‍💨 Oh-kaaaaaay.","Oli: Stop trying make ""The Firm"" happen! (Repeatedly) TK: 😮‍💨 Oh-kaaaaaay.",-0.3595,Negative
w7TRgQaY7jU,Klokar,Sat is just awful,Sat awful,-0.4588,Negative
w7TRgQaY7jU,rob91Harvey,The background music was hella loud in this review,background music hella loud review,0.0,Neutral
w7TRgQaY7jU,A_Ninja,Music was a bit too loud in the smackdown review. Great video tho!,Music bit loud smackdown review. Great video tho!,0.6588,Positive
w7TRgQaY7jU,Antonio Gutierrez,The one thing I really liked about this episode was the outfit Scarlett wore Man Karrion Kross is a Lucky Man,one thing really liked episode outfit Scarlett wore Man Karrion Kross Lucky Man,0.7089,Positive
w7TRgQaY7jU,Albert Scott,Suited Sat E and Tempest coolness personified,Suited Sat E Tempest coolness personified,0.0,Neutral
w7TRgQaY7jU,underwearskids,"I'm still convinced they swapped out Tempest like Warrior on his second run, or Sin Cara.","I'm still convinced swapped Tempest like Warrior second run, Sin Cara.",0.1531,Positive
w7TRgQaY7jU,underwearskids,Sat E. Day! BAY! BAY!,Sat E. Day! BAY! BAY!,0.0,Neutral
w7TRgQaY7jU,gilbert blom,"WrestleTalk better known as the channel that hates everything Roman Reigns, for years I have heard everyone on this channel cry about Roman no matter what the circumstance, If your gonna be a wrestling news channel; maybe try to keep your biasses at bay.","WrestleTalk better known channel hates everything Roman Reigns, years heard everyone channel cry Roman matter circumstance, gonna wrestling news channel; maybe try keep biasses bay.",-0.4588,Negative
w7TRgQaY7jU,illwillie_,"am i taking this too seriously or are we not using our brains? if a smackdown star wins the match, they can just go to raw. but more than likely a raw star like Rollins is going to win but i feel like we’re trying to make a thing a thing when there’s no thing","taking seriously using brains? smackdown star wins match, go raw. likely raw star like Rollins going win feel like we’re trying make thing thing there’s thing",0.8957,Positive
w7TRgQaY7jU,Artea,Smackdown clock started at 4:44 ? I believe only Oli knows how to do math ;),Smackdown clock started 4:44 ? believe Oli knows math ;),0.2263,Positive
w7TRgQaY7jU,Chad Lawrence,"Smackdown Review was good, but music was a BIT too loud.","Smackdown Review good, music BIT loud.",0.4404,Positive
w7TRgQaY7jU,Joshua C,Tempest is so much better in this format 👍🏼,Tempest much better format 👍🏼,0.4404,Positive
w7TRgQaY7jU,Kay Fizzle,I want jey uso to win the heavy weight title and beef with Roman for head of the table,want jey uso win heavy weight title beef Roman head table,0.6249,Positive
EsEtOevueaA,WrestleTalk,"LAURIE: What are your predictions for WWE Backlash 2023?
WWE BANS Blood! 👉 https://www.youtube.com/watch?v=nDmocwvBkGA&t=0s
More wrestling news on https://wrestletalk.com/
0:00 - Welcome...
0:09 - Vince Squashes Lawsuit
1:19 - Major Star REMOVED From Upcoming PLE
3:25 - Original Backlash Plans Revealed
4:40 - Massive Summerslam Main Event Revealed?
6:29 - Top WWE Star To Hollywood?
7:24 - Update on Recent AEW Controversy
8:53 - New AEW Hiring Strategy Revealed?
10:00 - Trinity IMPACT Plans Revealed.- Comments On CM Punk Visit",LAURIE: predictions WWE Backlash 2023? WWE BANS Blood! 👉 https://www.youtube.com/watch?v=nDmocwvBkGA&t=0s wrestling news https://wrestletalk.com/ 0:00 - Welcome... 0:09 - Vince Squashes Lawsuit 1:19 - Major Star REMOVED Upcoming PLE 3:25 - Original Backlash Plans Revealed 4:40 - Massive Summerslam Main Event Revealed? 6:29 - Top WWE Star Hollywood? 7:24 - Update Recent AEW Controversy 8:53 - New AEW Hiring Strategy Revealed? 10:00 - Trinity IMPACT Plans Revealed.- Comments CM Punk Visit,0.5349,Positive
EsEtOevueaA,rkmanzo,Lovin the Wholesome Laurie Blake and the table gimmick 👏,Lovin Wholesome Laurie Blake table gimmick 👏,0.0,Neutral
EsEtOevueaA,demarco adkins,It’s interesting that the charges on Vince McMahon with the sexual assault issue could be dropped.,It’s interesting charges Vince McMahon sexual assault issue could dropped.,-0.4939,Negative
EsEtOevueaA,Jari Time,Brits wrong and no women are not a touch or strong thats an agenda by perverts against Nature.. her black eye t-shirt is 100% disgusting,Brits wrong women touch strong thats agenda perverts Nature.. black eye t-shirt 100% disgusting,-0.7906,Negative
EsEtOevueaA,ImCaliBro24,Site isn’t spelled wrong homie it has multiple meanings 😂😂,Site isn’t spelled wrong homie multiple meanings 😂😂,-0.4767,Negative
EsEtOevueaA,rob91Harvey,"Happy Friday Slags. Please, I need that on a shirt","Happy Friday Slags. Please, need shirt",0.7184,Positive
EsEtOevueaA,Eman Lopez,We need to choke Luke or Oli I mean Big Bill to see the Undertaker again!,need choke Luke Oli mean Big Bill see Undertaker again!,-0.5848,Negative
EsEtOevueaA,Lwazi The SYNE,This man vince mcmahon WILL NOT GO AWAY,man vince mcmahon GO AWAY,0.0,Neutral
EsEtOevueaA,Dark Starr,At this point Vince could go and kill someone in broad daylight in public while committing acts of sexual misconduct in the process and walk away scott free. Money changes everything. It's a sick world we live in!,point Vince could go kill someone broad daylight public committing acts sexual misconduct process walk away scott free. Money changes everything. sick world live in!,-0.69,Negative
EsEtOevueaA,george Deming,"brit baker is wrong on the first part but right on the second part of what she said, becky lynch became the man because she got her nose broke and bloody and she kept smileing, nobody saw her weak when that happened, everyone seen it as badass and she got overwhelming support from the fans and in the back to where she got pushed into a pain event of mania that she was not suppoesed to be in and became becky 2 belts. that broken nose and the way she reacted to it is what made it empowering and how you make something like that look badass.","brit baker wrong first part right second part said, becky lynch became man got nose broke bloody kept smileing, nobody saw weak happened, everyone seen badass got overwhelming support fans back got pushed pain event mania suppoesed became becky 2 belts. broken nose way reacted made empowering make something like look badass.",-0.9337,Negative
EsEtOevueaA,Raymond Gibbs,"C'mon mate, you're British I thought, no offense. That comment from McGregor about the Yacht translates to - the biggest arrival to the WWE. Bigger than Logan Paul.","C'mon mate, British thought, offense. comment McGregor Yacht translates - biggest arrival WWE. Bigger Logan Paul.",-0.25,Negative
EsEtOevueaA,CHRISTOPHER GONZALEZ,I like the old Wrestle Talk format,like old Wrestle Talk format,0.3612,Positive
EsEtOevueaA,Plot Twist Jones,How is priest and bunny gonna be the main event if in kay fabe brock attacked cody because he wasn't the main event.  Please explain,priest bunny gonna main event kay fabe brock attacked cody main event. Please explain,-0.1779,Negative
EsEtOevueaA,Philippe Landry,Trinity Fatu!!,Trinity Fatu!!,0.0,Neutral
EsEtOevueaA,Otto Buck,Aew sucks,Aew sucks,-0.3612,Negative
EsEtOevueaA,TheMorbidHobo,"TK has MORE than enough TV for womens wrestling, he just chooses to use it for nonsense throwaway exhibition matches instead.","TK enough TV womens wrestling, chooses use nonsense throwaway exhibition matches instead.",-0.4019,Negative
EsEtOevueaA,underwearskids,"I'm sorry guys (esp. Oli). But sometimes you guys just hype things up 2m.
I could never quit you.",I'm sorry guys (esp. Oli). sometimes guys hype things 2m. could never quit you.,-0.0772,Negative
EsEtOevueaA,Antonio Gutierrez,I swear I think Vince Has a legit pact with the Devil Nothing gets him in trouble and if he does get in trouble days later the issue is just dropped like nothing happened,swear think Vince legit pact Devil Nothing gets trouble get trouble days later issue dropped like nothing happened,0.1068,Positive
